NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
88;1;1;2:55.680;0;;1:03.243;0;59.898;0;52.539;0;133.5;2:55.680;08:57:55.680;1:03.243;0:59.898;0:52.539;203.0;Max Stallone;0:00:13.341;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;63.243;59.898;52.539;31.620;31.620;31.623;1:03.243;29.754;1:32.997;30.144;2:03.141;28.365;2:31.506;24.174;2:55.680;
88;1;2;2:32.477;0;;44.034;2;58.046;0;50.397;2;153.8;5:28.157;09:00:28.157;0:44.034;0:58.046;0:50.397;215.1;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.034;58.046;50.397;18.524;18.524;25.510;44.034;28.449;1:12.483;29.597;1:42.080;26.842;2:08.922;23.555;2:32.477;
88;1;3;2:38.280;0;;45.779;0;1:01.403;0;51.098;0;148.2;8:06.437;09:03:06.437;0:45.779;1:01.403;0:51.098;214.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;45.779;61.403;51.098;18.512;18.512;27.267;45.779;30.144;1:15.923;31.259;1:47.182;26.881;2:14.063;24.217;2:38.280;
88;1;4;2:32.245;2;;44.338;0;57.454;2;50.453;0;154.0;10:38.682;09:05:38.682;0:44.338;0:57.454;0:50.453;218.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.338;57.454;50.453;18.846;18.846;25.492;44.338;28.235;1:12.573;29.219;1:41.792;26.692;2:08.484;23.761;2:32.245;
88;1;5;2:33.795;0;;44.890;0;58.051;0;50.854;0;152.5;13:12.477;09:08:12.477;0:44.890;0:58.051;0:50.854;211.4;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.890;58.051;50.854;18.888;18.888;26.002;44.890;28.573;1:13.463;29.478;1:42.941;27.133;2:10.074;23.721;2:33.795;
88;1;6;2:32.520;0;;44.172;0;57.687;0;50.661;0;153.8;15:44.997;09:10:44.997;0:44.172;0:57.687;0:50.661;212.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;44.172;57.687;50.661;18.473;18.473;25.699;44.172;28.212;1:12.384;29.475;1:41.859;27.044;2:08.903;23.617;2:32.520;
89;1;1;2:54.578;0;;1:02.667;0;1:00.230;0;51.681;0;134.3;2:54.578;08:57:54.578;1:02.667;1:00.230;0:51.681;211.4;Livio Galanti;0:00:18.448;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;62.667;60.230;51.681;36.041;36.041;26.626;1:02.667;29.879;1:32.546;30.351;2:02.897;27.320;2:30.217;24.361;2:54.578;
89;1;2;2:33.325;0;;44.397;0;58.486;0;50.442;0;153.0;5:27.903;09:00:27.903;0:44.397;0:58.486;0:50.442;215.1;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;44.397;58.486;50.442;18.866;18.866;25.531;44.397;28.951;1:13.348;29.535;1:42.883;26.947;2:09.830;23.495;2:33.325;
89;1;3;2:35.176;0;;45.125;0;57.999;0;52.052;0;151.1;8:03.079;09:03:03.079;0:45.125;0:57.999;0:52.052;216.0;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.125;57.999;52.052;18.620;18.620;26.505;45.125;28.687;1:13.812;29.312;1:43.124;26.654;2:09.778;25.398;2:35.176;
89;1;4;2:31.974;0;;44.140;0;57.477;2;50.357;0;154.3;10:35.053;09:05:35.053;0:44.140;0:57.477;0:50.357;216.0;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;44.140;57.477;50.357;18.705;18.705;25.435;44.140;28.210;1:12.350;29.267;1:41.617;26.806;2:08.423;23.551;2:31.974;
89;1;5;2:31.444;2;;43.652;2;57.667;0;50.125;2;154.9;13:06.497;09:08:06.497;0:43.652;0:57.667;0:50.125;217.3;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;43.652;57.667;50.125;18.372;18.372;25.280;43.652;28.214;1:11.866;29.453;1:41.319;26.621;2:07.940;23.504;2:31.444;
89;1;6;3:08.671;0;B;45.923;0;1:03.686;0;1:19.062;0;124.3;16:15.168;09:11:15.168;0:45.923;1:03.686;1:19.062;210.1;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;45.923;63.686;79.062;19.208;19.208;26.715;45.923;31.789;1:17.712;31.897;1:49.609;28.671;2:18.280;50.391;3:08.671;
98;1;1;2:54.748;0;;1:04.028;0;59.650;0;51.070;0;134.2;2:54.748;08:57:54.748;1:04.028;0:59.650;0:51.070;215.1;Max Schweid;0:00:19.894;Am;;TechSport;Toyota Gazoo Racing;GF;64.028;59.650;51.070;37.508;37.508;26.520;1:04.028;29.450;1:33.478;30.200;2:03.678;27.055;2:30.733;24.015;2:54.748;
98;1;2;2:32.147;0;;43.775;0;57.824;0;50.548;0;154.1;5:26.895;09:00:26.895;0:43.775;0:57.824;0:50.548;217.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.775;57.824;50.548;18.389;18.389;25.386;43.775;28.543;1:12.318;29.281;1:41.599;27.027;2:08.626;23.521;2:32.147;
98;1;3;2:30.965;0;;44.214;0;57.107;2;49.644;3;155.4;7:57.860;09:02:57.860;0:44.214;0:57.107;0:49.644;219.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.214;57.107;49.644;18.554;18.554;25.660;44.214;28.053;1:12.267;29.054;1:41.321;26.425;2:07.746;23.219;2:30.965;
98;1;4;2:30.365;3;;43.435;2;57.193;0;49.737;0;156.0;10:28.225;09:05:28.225;0:43.435;0:57.193;0:49.737;217.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.435;57.193;49.737;18.143;18.143;25.292;43.435;28.238;1:11.673;28.955;1:40.628;26.428;2:07.056;23.309;2:30.365;
98;1;5;2:54.461;0;B;44.001;0;57.559;0;1:12.901;0;134.4;13:22.686;09:08:22.686;0:44.001;0:57.559;1:12.901;211.4;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.001;57.559;72.901;18.442;18.442;25.559;44.001;28.235;1:12.236;29.324;1:41.560;26.773;2:08.333;46.128;2:54.461;
