NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
57;1;3;4:45.290;0;;2:48.555;0;1:02.665;0;54.070;2;82.2;11:44.693;14:46:44.693;2:48.555;1:02.665;0:54.070;;Jeff Curry;0:02:24.216;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;168.555;62.665;54.070;2:20.914;2:20.914;27.641;2:48.555;31.128;3:19.683;31.537;3:51.220;28.784;4:20.004;25.286;4:45.290;
57;1;4;3:27.138;0;B;46.885;2;1:09.277;0;1:30.976;0;113.2;15:11.831;14:50:11.831;0:46.885;1:09.277;1:30.976;;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;RF;46.885;69.277;90.976;20.412;20.412;26.473;46.885;31.854;1:18.739;37.423;1:56.162;39.088;2:35.250;51.888;3:27.138;
57;1;5;9:36.846;0;;7:38.917;0;1:03.020;0;54.909;0;40.7;24:48.677;14:59:48.677;7:38.917;1:03.020;0:54.909;201.1;Jeff Curry;0:07:18.002;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;458.917;63.020;54.909;7:12.220;7:12.220;26.697;7:38.917;31.114;8:10.031;31.906;8:41.937;29.515;9:11.452;25.394;9:36.846;
57;1;6;2:45.459;0;;47.457;0;1:02.552;0;55.450;0;141.7;27:34.136;15:02:34.136;0:47.457;1:02.552;0:55.450;199.3;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.457;62.552;55.450;20.250;20.250;27.207;47.457;30.903;1:18.360;31.649;1:50.009;29.362;2:19.371;26.088;2:45.459;
57;1;7;2:43.431;2;;47.239;0;1:01.854;2;54.338;0;143.5;30:17.567;15:05:17.567;0:47.239;1:01.854;0:54.338;200.0;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;47.239;61.854;54.338;20.118;20.118;27.121;47.239;30.335;1:17.574;31.519;1:49.093;29.200;2:18.293;25.138;2:43.431;
58;1;1;2:51.899;0;;1:00.819;0;59.228;0;51.852;0;136.4;2:51.899;14:37:51.899;1:00.819;0:59.228;0:51.852;215.1;Jack Murchison;0:00:14.679;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;60.819;59.228;51.852;33.270;33.270;27.549;1:00.819;29.287;1:30.106;29.941;2:00.047;27.393;2:27.440;24.459;2:51.899;
58;1;2;2:34.797;2;;44.619;2;58.597;2;51.581;0;151.5;5:26.696;14:40:26.696;0:44.619;0:58.597;0:51.581;211.4;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.619;58.597;51.581;18.798;18.798;25.821;44.619;28.741;1:13.360;29.856;1:43.216;27.426;2:10.642;24.155;2:34.797;
58;1;3;2:35.655;0;;45.185;0;59.192;0;51.278;0;150.7;8:02.351;14:43:02.351;0:45.185;0:59.192;0:51.278;211.4;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.185;59.192;51.278;19.242;19.242;25.943;45.185;29.173;1:14.358;30.019;1:44.377;27.218;2:11.595;24.060;2:35.655;
58;1;4;2:35.343;0;;44.831;0;59.312;0;51.200;0;151.0;10:37.694;14:45:37.694;0:44.831;0:59.312;0:51.200;208.1;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.831;59.312;51.200;18.887;18.887;25.944;44.831;29.435;1:14.266;29.877;1:44.143;27.136;2:11.279;24.064;2:35.343;
58;1;5;3:07.807;0;B;45.213;0;59.019;0;1:23.575;0;124.9;13:45.501;14:48:45.501;0:45.213;0:59.019;1:23.575;;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;45.213;59.019;83.575;19.088;19.088;26.125;45.213;29.088;1:14.301;29.931;1:44.232;28.533;2:12.765;55.042;3:07.807;
58;1;6;10:29.147;0;;8:38.636;0;59.075;0;51.436;0;37.3;24:14.648;14:59:14.648;8:38.636;0:59.075;0:51.436;211.4;Jack Murchison;0:08:20.648;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;518.636;59.075;51.436;8:12.536;8:12.536;26.100;8:38.636;29.196;9:07.832;29.879;9:37.711;27.256;10:04.967;24.180;10:29.147;
58;1;7;2:35.745;0;;44.977;0;59.904;0;50.864;2;150.6;26:50.393;15:01:50.393;0:44.977;0:59.904;0:50.864;215.1;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.977;59.904;50.864;18.768;18.768;26.209;44.977;29.676;1:14.653;30.228;1:44.881;27.089;2:11.970;23.775;2:35.745;
58;1;8;2:35.456;0;;44.875;0;58.700;0;51.881;0;150.9;29:25.849;15:04:25.849;0:44.875;0:58.700;0:51.881;213.0;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.875;58.700;51.881;18.891;18.891;25.984;44.875;28.788;1:13.663;29.912;1:43.575;27.726;2:11.301;24.155;2:35.456;
58;1;9;3:04.293;0;B;45.232;0;1:03.663;0;1:15.398;0;127.3;32:30.142;15:07:30.142;0:45.232;1:03.663;1:15.398;206.1;Jack Murchison;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;45.232;63.663;75.398;19.241;19.241;25.991;45.232;29.283;1:14.515;34.380;1:48.895;27.779;2:16.674;47.619;3:04.293;
7;1;1;2:50.127;0;;55.954;0;1:00.018;0;54.155;0;137.9;2:50.127;14:37:50.127;0:55.954;1:00.018;0:54.155;219.1;Jaxon Bell;0:00:09.316;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;55.954;60.018;54.155;26.611;26.611;29.343;55.954;30.060;1:26.014;29.958;1:55.972;27.318;2:23.290;26.837;2:50.127;
7;1;2;2:35.756;0;;46.659;0;58.561;0;50.536;0;150.6;5:25.883;14:40:25.883;0:46.659;0:58.561;0:50.536;215.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.659;58.561;50.536;21.110;21.110;25.549;46.659;28.786;1:15.445;29.775;1:45.220;26.965;2:12.185;23.571;2:35.756;
7;1;3;2:32.756;2;;43.984;0;58.302;0;50.470;0;153.5;7:58.639;14:42:58.639;0:43.984;0:58.302;0:50.470;215.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.984;58.302;50.470;18.359;18.359;25.625;43.984;28.568;1:12.552;29.734;1:42.286;26.795;2:09.081;23.675;2:32.756;
7;1;4;2:32.900;0;;44.075;0;58.616;0;50.209;2;153.4;10:31.539;14:45:31.539;0:44.075;0:58.616;0:50.209;213.0;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;44.075;58.616;50.209;18.664;18.664;25.411;44.075;29.119;1:13.194;29.497;1:42.691;26.608;2:09.299;23.601;2:32.900;
7;1;5;2:55.132;0;B;43.977;0;57.859;2;1:13.296;0;133.9;13:26.671;14:48:26.671;0:43.977;0:57.859;1:13.296;;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;RF;43.977;57.859;73.296;18.437;18.437;25.540;43.977;28.458;1:12.435;29.401;1:41.836;26.644;2:08.480;46.652;2:55.132;
7;1;6;10:46.027;0;;8:54.451;0;58.204;0;53.372;0;36.3;24:12.698;14:59:12.698;8:54.451;0:58.204;0:53.372;207.3;Jaxon Bell;0:08:33.120;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;534.451;58.204;53.372;8:28.377;8:28.377;26.074;8:54.451;28.528;9:22.979;29.676;9:52.655;27.510;10:20.165;25.862;10:46.027;
7;1;7;2:36.737;0;;47.579;0;58.775;0;50.383;0;149.6;26:49.435;15:01:49.435;0:47.579;0:58.775;0:50.383;215.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;47.579;58.775;50.383;20.300;20.300;27.279;47.579;29.171;1:16.750;29.604;1:46.354;26.729;2:13.083;23.654;2:36.737;
7;1;8;2:33.703;0;;43.957;2;58.616;0;51.130;0;152.6;29:23.138;15:04:23.138;0:43.957;0:58.616;0:51.130;217.3;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;43.957;58.616;51.130;18.481;18.481;25.476;43.957;28.691;1:12.648;29.925;1:42.573;27.147;2:09.720;23.983;2:33.703;
7;1;9;2:33.013;0;;44.174;0;58.176;0;50.663;0;153.3;31:56.151;15:06:56.151;0:44.174;0:58.176;0:50.663;213.0;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;44.174;58.176;50.663;18.734;18.734;25.440;44.174;28.743;1:12.917;29.433;1:42.350;26.875;2:09.225;23.788;2:33.013;
71;1;1;12:07.702;0;;10:15.782;0;1:00.044;0;51.876;0;32.2;12:07.702;14:47:07.702;10:15.782;1:00.044;0:51.876;;Christian Weir;0:09:32.257;Am;;TechSport;Toyota Gazoo Racing;GF;615.782;60.044;51.876;9:49.457;9:49.457;26.325;10:15.782;29.903;10:45.685;30.141;11:15.826;27.605;11:43.431;24.271;12:07.702;
71;1;2;3:39.353;0;B;44.917;0;1:11.289;0;1:43.147;0;106.9;15:47.055;14:50:47.055;0:44.917;1:11.289;1:43.147;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;RF;44.917;71.289;103.147;18.907;18.907;26.010;44.917;30.980;1:15.897;40.309;1:56.206;51.629;2:47.835;51.518;3:39.353;
71;1;3;8:34.652;0;;6:44.221;0;59.074;0;51.357;0;45.6;24:21.707;14:59:21.707;6:44.221;0:59.074;0:51.357;212.2;Christian Weir;0:06:24.709;Am;;TechSport;Toyota Gazoo Racing;GF;404.221;59.074;51.357;6:18.037;6:18.037;26.184;6:44.221;29.156;7:13.377;29.918;7:43.295;27.453;8:10.748;23.904;8:34.652;
71;1;4;2:35.549;0;;44.812;0;59.418;0;51.319;0;150.8;26:57.256;15:01:57.256;0:44.812;0:59.418;0:51.319;213.0;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;44.812;59.418;51.319;18.855;18.855;25.957;44.812;29.472;1:14.284;29.946;1:44.230;27.135;2:11.365;24.184;2:35.549;
71;1;5;2:34.660;0;;44.837;0;58.654;0;51.169;0;151.6;29:31.916;15:04:31.916;0:44.837;0:58.654;0:51.169;211.4;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;44.837;58.654;51.169;18.852;18.852;25.985;44.837;28.927;1:13.764;29.727;1:43.491;27.113;2:10.604;24.056;2:34.660;
71;1;6;2:34.133;2;;44.614;2;58.503;2;51.016;2;152.2;32:06.049;15:07:06.049;0:44.614;0:58.503;0:51.016;210.1;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;FF;44.614;58.503;51.016;18.797;18.797;25.817;44.614;28.839;1:13.453;29.664;1:43.117;27.152;2:10.269;23.864;2:34.133;
72;1;1;2:53.535;0;;1:01.927;0;59.761;0;51.847;0;135.1;2:53.535;14:37:53.535;1:01.927;0:59.761;0:51.847;219.1;Ethan Goulart;0:00:18.743;Am;;TechSport;Toyota Gazoo Racing;GF;61.927;59.761;51.847;35.922;35.922;26.005;1:01.927;29.268;1:31.195;30.493;2:01.688;27.926;2:29.614;23.921;2:53.535;
72;1;2;2:34.354;0;;45.393;0;58.314;0;50.647;0;151.9;5:27.889;14:40:27.889;0:45.393;0:58.314;0:50.647;216.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;45.393;58.314;50.647;19.434;19.434;25.959;45.393;28.633;1:14.026;29.681;1:43.707;27.019;2:10.726;23.628;2:34.354;
72;1;3;2:32.848;0;;44.010;0;58.394;0;50.444;2;153.4;8:00.737;14:43:00.737;0:44.010;0:58.394;0:50.444;217.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;44.010;58.394;50.444;18.467;18.467;25.543;44.010;28.656;1:12.666;29.738;1:42.404;26.788;2:09.192;23.656;2:32.848;
72;1;4;2:32.840;0;;43.856;3;58.201;2;50.783;0;153.4;10:33.577;14:45:33.577;0:43.856;0:58.201;0:50.783;214.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.856;58.201;50.783;18.367;18.367;25.489;43.856;28.520;1:12.376;29.681;1:42.057;26.917;2:08.974;23.866;2:32.840;
72;1;5;2:55.343;0;B;44.208;0;58.323;0;1:12.812;0;133.8;13:28.920;14:48:28.920;0:44.208;0:58.323;1:12.812;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;RF;44.208;58.323;72.812;18.606;18.606;25.602;44.208;28.737;1:12.945;29.586;1:42.531;26.767;2:09.298;46.045;2:55.343;
72;1;6;10:50.189;0;;9:00.062;0;58.512;0;51.615;0;36.1;24:19.109;14:59:19.109;9:00.062;0:58.512;0:51.615;216.0;Ethan Goulart;0:08:39.789;Am;;TechSport;Toyota Gazoo Racing;GF;540.062;58.512;51.615;8:34.216;8:34.216;25.846;9:00.062;28.835;9:28.897;29.677;9:58.574;27.145;10:25.719;24.470;10:50.189;
72;1;7;2:32.730;2;;44.005;0;58.248;0;50.477;0;153.6;26:51.839;15:01:51.839;0:44.005;0:58.248;0:50.477;216.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;44.005;58.248;50.477;18.326;18.326;25.679;44.005;28.666;1:12.671;29.582;1:42.253;26.822;2:09.075;23.655;2:32.730;
72;1;8;2:33.241;0;;44.038;0;58.260;0;50.943;0;153.0;29:25.080;15:04:25.080;0:44.038;0:58.260;0:50.943;214.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;44.038;58.260;50.943;18.458;18.458;25.580;44.038;28.569;1:12.607;29.691;1:42.298;27.221;2:09.519;23.722;2:33.241;
72;1;9;2:33.184;0;;43.986;0;58.580;0;50.618;0;153.1;31:58.264;15:06:58.264;0:43.986;0:58.580;0:50.618;218.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;43.986;58.580;50.618;18.531;18.531;25.455;43.986;28.757;1:12.743;29.823;1:42.566;26.848;2:09.414;23.770;2:33.184;
8;1;1;3:51.432;0;;1:51.434;0;1:03.778;0;56.220;0;101.3;3:51.432;14:38:51.432;1:51.434;1:03.778;0:56.220;215.1;Tom Rudnai;0:01:04.721;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;111.434;63.778;56.220;1:23.371;1:23.371;28.063;1:51.434;31.471;2:22.905;32.307;2:55.212;29.703;3:24.915;26.517;3:51.432;
8;1;2;2:45.021;0;;47.554;0;1:02.457;0;55.010;0;142.1;6:36.453;14:41:36.453;0:47.554;1:02.457;0:55.010;203.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.554;62.457;55.010;20.502;20.502;27.052;47.554;30.427;1:17.981;32.030;1:50.011;29.392;2:19.403;25.618;2:45.021;
8;1;3;2:42.810;0;;47.582;0;1:01.842;0;53.386;0;144.0;9:19.263;14:44:19.263;0:47.582;1:01.842;0:53.386;;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.582;61.842;53.386;20.399;20.399;27.183;47.582;30.839;1:18.421;31.003;1:49.424;28.438;2:17.862;24.948;2:42.810;
8;1;4;2:41.090;0;;47.544;0;1:00.744;0;52.802;2;145.6;12:00.353;14:47:00.353;0:47.544;1:00.744;0:52.802;;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.544;60.744;52.802;20.423;20.423;27.121;47.544;30.460;1:18.004;30.284;1:48.288;28.299;2:16.587;24.503;2:41.090;
8;1;5;3:45.775;0;B;46.244;0;1:16.624;0;1:42.907;0;103.9;15:46.128;14:50:46.128;0:46.244;1:16.624;1:42.907;;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;RF;46.244;76.624;102.907;19.569;19.569;26.675;46.244;36.305;1:22.549;40.319;2:02.868;51.724;2:54.592;51.183;3:45.775;
8;1;6;8:56.090;0;;7:02.881;0;1:00.053;0;53.156;0;43.7;24:42.218;14:59:42.218;7:02.881;1:00.053;0:53.156;201.1;Tom Rudnai;0:06:41.223;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;422.881;60.053;53.156;6:34.958;6:34.958;27.923;7:02.881;29.601;7:32.482;30.452;8:02.934;28.168;8:31.102;24.988;8:56.090;
8;1;7;2:39.969;0;;45.955;0;1:00.843;0;53.171;0;146.6;27:22.187;15:02:22.187;0:45.955;1:00.843;0:53.171;206.1;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.955;60.843;53.171;19.534;19.534;26.421;45.955;30.173;1:16.128;30.670;1:46.798;28.157;2:14.955;25.014;2:39.969;
8;1;8;2:38.081;2;;45.753;2;59.425;2;52.903;0;148.4;30:00.268;15:05:00.268;0:45.753;0:59.425;0:52.903;207.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;45.753;59.425;52.903;19.445;19.445;26.308;45.753;29.170;1:14.923;30.255;1:45.178;28.147;2:13.325;24.756;2:38.081;
80;1;1;3:02.822;0;;1:10.321;0;1:00.216;0;52.285;0;128.3;3:02.822;14:38:02.822;1:10.321;1:00.216;0:52.285;211.4;Paityn Feyen;0:00:26.286;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;70.321;60.216;52.285;43.501;43.501;26.820;1:10.321;29.414;1:39.735;30.802;2:10.537;27.667;2:38.204;24.618;3:02.822;
80;1;2;2:36.325;0;;45.258;0;59.193;0;51.874;0;150.0;5:39.147;14:40:39.147;0:45.258;0:59.193;0:51.874;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.258;59.193;51.874;19.183;19.183;26.075;45.258;29.220;1:14.478;29.973;1:44.451;27.353;2:11.804;24.521;2:36.325;
80;1;3;2:39.589;0;;45.070;0;1:01.605;0;52.914;0;147.0;8:18.736;14:43:18.736;0:45.070;1:01.605;0:52.914;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.070;61.605;52.914;19.079;19.079;25.991;45.070;31.350;1:16.420;30.255;1:46.675;28.071;2:14.746;24.843;2:39.589;
80;1;4;2:36.653;0;;45.938;0;59.113;0;51.602;0;149.7;10:55.389;14:45:55.389;0:45.938;0:59.113;0:51.602;205.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.938;59.113;51.602;19.204;19.204;26.734;45.938;29.083;1:15.021;30.030;1:45.051;27.350;2:12.401;24.252;2:36.653;
80;1;5;3:04.652;0;B;45.118;0;58.837;2;1:20.697;0;127.0;14:00.041;14:49:00.041;0:45.118;0:58.837;1:20.697;;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;RF;45.118;58.837;80.697;19.097;19.097;26.021;45.118;28.892;1:14.010;29.945;1:43.955;31.210;2:15.165;49.487;3:04.652;
80;1;6;10:26.183;0;;8:35.391;0;59.036;0;51.756;0;37.5;24:26.224;14:59:26.224;8:35.391;0:59.036;0:51.756;212.2;Paityn Feyen;0:08:14.359;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;515.391;59.036;51.756;8:09.295;8:09.295;26.096;8:35.391;29.188;9:04.579;29.848;9:34.427;27.326;10:01.753;24.430;10:26.183;
80;1;7;2:35.626;2;;45.177;0;58.933;0;51.516;2;150.7;27:01.850;15:02:01.850;0:45.177;0:58.933;0:51.516;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.177;58.933;51.516;18.920;18.920;26.257;45.177;28.973;1:14.150;29.960;1:44.110;27.438;2:11.548;24.078;2:35.626;
80;1;8;2:36.065;0;;44.843;2;59.536;0;51.686;0;150.3;29:37.915;15:04:37.915;0:44.843;0:59.536;0:51.686;210.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.843;59.536;51.686;18.756;18.756;26.087;44.843;29.495;1:14.338;30.041;1:44.379;27.579;2:11.958;24.107;2:36.065;
80;1;9;2:37.711;0;;45.626;0;59.919;0;52.166;0;148.7;32:15.626;15:07:15.626;0:45.626;0:59.919;0:52.166;207.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;45.626;59.919;52.166;19.406;19.406;26.220;45.626;29.668;1:15.294;30.251;1:45.545;27.789;2:13.334;24.377;2:37.711;
86;1;1;3:31.189;0;B;1:04.190;0;1:05.490;0;1:21.509;0;111.1;3:31.189;14:38:31.189;1:04.190;1:05.490;1:21.509;209.3;Andrew Gilleland;0:00:17.042;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;64.190;65.490;81.509;35.635;35.635;28.555;1:04.190;34.409;1:38.599;31.081;2:09.680;28.034;2:37.714;53.475;3:31.189;
86;1;2;3:11.560;0;;1:18.116;0;1:00.234;0;53.210;0;122.4;6:42.749;14:41:42.749;1:18.116;1:00.234;0:53.210;203.0;Andrew Gilleland;0:00:59.736;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;78.116;60.234;53.210;50.981;50.981;27.135;1:18.116;29.561;1:47.677;30.673;2:18.350;28.277;2:46.627;24.933;3:11.560;
86;1;3;2:39.073;0;;46.487;0;1:00.082;0;52.504;0;147.4;9:21.822;14:44:21.822;0:46.487;1:00.082;0:52.504;;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.487;60.082;52.504;19.708;19.708;26.779;46.487;29.499;1:15.986;30.583;1:46.569;27.860;2:14.429;24.644;2:39.073;
86;1;4;2:39.040;0;;46.200;0;1:00.532;0;52.308;0;147.5;12:00.862;14:47:00.862;0:46.200;1:00.532;0:52.308;;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.200;60.532;52.308;19.587;19.587;26.613;46.200;29.852;1:16.052;30.680;1:46.732;27.958;2:14.690;24.350;2:39.040;
86;1;5;3:43.377;0;B;45.788;0;1:15.687;0;1:41.902;0;105.0;15:44.239;14:50:44.239;0:45.788;1:15.687;1:41.902;;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;RF;45.788;75.687;101.902;19.585;19.585;26.203;45.788;35.639;1:21.427;40.048;2:01.475;51.672;2:53.147;50.230;3:43.377;
86;1;6;8:56.544;0;;7:04.351;0;59.672;0;52.521;0;43.7;24:40.783;14:59:40.783;7:04.351;0:59.672;0:52.521;204.2;Andrew Gilleland;0:06:40.055;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;424.351;59.672;52.521;6:36.557;6:36.557;27.794;7:04.351;29.335;7:33.686;30.337;8:04.023;27.929;8:31.952;24.592;8:56.544;
86;1;7;2:40.113;0;;46.008;0;1:01.806;0;52.299;2;146.5;27:20.896;15:02:20.896;0:46.008;1:01.806;0:52.299;205.3;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.008;61.806;52.299;19.494;19.494;26.514;46.008;31.289;1:17.297;30.517;1:47.814;27.783;2:15.597;24.516;2:40.113;
86;1;8;2:38.751;0;;46.259;0;59.743;0;52.749;0;147.7;29:59.647;15:04:59.647;0:46.259;0:59.743;0:52.749;204.2;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.259;59.743;52.749;19.682;19.682;26.577;46.259;29.191;1:15.450;30.552;1:46.002;28.373;2:14.375;24.376;2:38.751;
86;1;9;2:37.732;2;;45.986;2;59.217;2;52.529;0;148.7;32:37.379;15:07:37.379;0:45.986;0:59.217;0:52.529;205.3;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;45.986;59.217;52.529;19.609;19.609;26.377;45.986;29.044;1:15.030;30.173;1:45.203;28.043;2:13.246;24.486;2:37.732;
88;1;1;3:13.891;0;;1:03.924;0;1:11.141;0;58.826;0;121.0;3:13.891;14:38:13.891;1:03.924;1:11.141;0:58.826;215.1;Max Stallone;0:00:13.771;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;63.924;71.141;58.826;32.945;32.945;30.979;1:03.924;33.874;1:37.798;37.267;2:15.065;33.642;2:48.707;25.184;3:13.891;
88;1;2;2:38.502;0;;48.518;0;58.665;0;51.319;0;148.0;5:52.393;14:40:52.393;0:48.518;0:58.665;0:51.319;209.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;48.518;58.665;51.319;22.391;22.391;26.127;48.518;28.909;1:17.427;29.756;1:47.183;27.216;2:14.399;24.103;2:38.502;
88;1;3;2:34.158;2;;44.802;0;58.279;2;51.077;0;152.1;8:26.551;14:43:26.551;0:44.802;0:58.279;0:51.077;211.4;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.802;58.279;51.077;18.847;18.847;25.955;44.802;28.582;1:13.384;29.697;1:43.081;27.001;2:10.082;24.076;2:34.158;
88;1;4;2:34.649;0;;44.834;0;58.772;0;51.043;2;151.7;11:01.200;14:46:01.200;0:44.834;0:58.772;0:51.043;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.834;58.772;51.043;18.927;18.927;25.907;44.834;28.797;1:13.631;29.975;1:43.606;27.010;2:10.616;24.033;2:34.649;
88;1;5;3:08.099;0;B;44.892;0;58.420;0;1:24.787;0;124.7;14:09.299;14:49:09.299;0:44.892;0:58.420;1:24.787;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;RF;44.892;58.420;84.787;19.026;19.026;25.866;44.892;28.536;1:13.428;29.884;1:43.312;31.419;2:14.731;53.368;3:08.099;
88;1;6;10:04.321;0;;8:14.000;0;58.768;0;51.553;0;38.8;24:13.620;14:59:13.620;8:14.000;0:58.768;0:51.553;210.1;Max Stallone;0:07:55.579;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;494.000;58.768;51.553;7:47.964;7:47.964;26.036;8:14.000;28.979;8:42.979;29.789;9:12.768;27.397;9:40.165;24.156;10:04.321;
88;1;7;2:34.356;0;;44.654;0;58.605;0;51.097;0;151.9;26:47.976;15:01:47.976;0:44.654;0:58.605;0:51.097;212.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.654;58.605;51.097;18.734;18.734;25.920;44.654;28.789;1:13.443;29.816;1:43.259;27.065;2:10.324;24.032;2:34.356;
88;1;8;2:35.235;0;;44.485;2;58.322;0;52.428;0;151.1;29:23.211;15:04:23.211;0:44.485;0:58.322;0:52.428;211.4;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;44.485;58.322;52.428;18.719;18.719;25.766;44.485;28.695;1:13.180;29.627;1:42.807;27.720;2:10.527;24.708;2:35.235;
